,date,timestamp,event_auction_id,event_type,event_exchange,event_app_or_site,event_app_site_name,event_city,event_country,event_has_gps,event_creative_size,event_device_type,event_device_language,event_os,event_os_version,event_connection_type,event_device_model,event_device_make,event_has_ifa,win_price,win_price_loc,event_ias_cpm,longitude,latitude,event_hash_ifa,event_hash_ip,event_media_type,event_bidder_name,event_site_or_app_categories,event_zip_code,event_imp_multiplier,advertiser_id,creative_type,creative_size,line_id,schedule_start,schedule_end,line_updated_at,mediaplan_daily_budget,mediaplan_id,mediaplan_currency,deal_cpm,event_hash_geo_name,hash_deal_identifier,event_hash_branding_to_store
582778,2019-08-20,2019-08-20 14:29:45.296 UTC,0f37f658-047e-4b5d-91f9-f8a06c66c78c,click,mopub,app,Badoo Android Production,Nuremberg,DEU,False,,4,,Android,,,Wiko Lenny 4,Wiko,False,0.0,0.0,,,,2258723869995310.0,-7.396019950731373e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,76d4c810-7a48-461e-b609-d1c7b9914f07,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:21:37.606 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
582782,2019-08-20,2019-08-20 14:30:16.647 UTC,0f37f658-047e-4b5d-91f9-f8a06c66c78c,click,mopub,app,Badoo Android Production,Nuremberg,DEU,False,,4,,Android,,,Wiko Lenny 4,Wiko,False,0.0,0.0,,,,2258723869995310.0,-7.396019950731373e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,76d4c810-7a48-461e-b609-d1c7b9914f07,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:21:37.606 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
583358,2019-08-17,2019-08-17 14:57:16.98 UTC,0f5324c6cdd0fe7cd306d586650a90377d5f4899,click,rubicon,app,Spotify,,FRA,False,,1,,Android,,,Null,unknown,False,0.0,0.0,,,,-5.647356286997512e+18,8.946069615642585e+18,,,,,,517be95a-59d0-4b16-9205-3be6fa33eb51,audiospot,,b4052781-8a7e-426e-9be9-e000a09e3ba5,2019-08-11 22:00:00 UTC,2019-08-21 21:59:59 UTC,2019-08-21 08:51:06.656 UTC,,2588ff4e-9765-4fda-9175-09a32ad985f5,EUR,4.8,,d90faaeea8a829f5ab1dcb75e6fdc889316e993f334b0c9f364835d25e6ebdaa,
583359,2019-08-17,2019-08-17 14:57:20.07 UTC,0f5324c6cdd0fe7cd306d586650a90377d5f4899,click,rubicon,app,Spotify,,FRA,False,,1,,Android,,,Null,unknown,False,0.0,0.0,,,,-5.647356286997512e+18,8.946069615642585e+18,,,,,,517be95a-59d0-4b16-9205-3be6fa33eb51,audiospot,,b4052781-8a7e-426e-9be9-e000a09e3ba5,2019-08-11 22:00:00 UTC,2019-08-21 21:59:59 UTC,2019-08-21 08:51:06.656 UTC,,2588ff4e-9765-4fda-9175-09a32ad985f5,EUR,4.8,,d90faaeea8a829f5ab1dcb75e6fdc889316e993f334b0c9f364835d25e6ebdaa,
583364,2019-08-17,2019-08-17 14:57:14.412 UTC,0f5324c6cdd0fe7cd306d586650a90377d5f4899,click,rubicon,app,Spotify,,FRA,False,,1,,Android,,,Null,unknown,False,0.0,0.0,,,,-5.647356286997512e+18,8.946069615642585e+18,,,,,,517be95a-59d0-4b16-9205-3be6fa33eb51,audiospot,,b4052781-8a7e-426e-9be9-e000a09e3ba5,2019-08-11 22:00:00 UTC,2019-08-21 21:59:59 UTC,2019-08-21 08:51:06.656 UTC,,2588ff4e-9765-4fda-9175-09a32ad985f5,EUR,4.8,,d90faaeea8a829f5ab1dcb75e6fdc889316e993f334b0c9f364835d25e6ebdaa,
583544,2019-08-15,2019-08-15 14:02:46.545 UTC,0f5a9ee7-41b2-46e9-aabb-3a188b3b0500,click,mopub,app,Jelly Shift (iOS),Musselburgh,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-7.915721368363932e+18,8.252463507487027e+18,,,,,,c6c5c6b9-2b66-44d2-857a-38fc2db628b6,banner,320*50,f4bb4254-5ac9-4788-a30e-7dcd917296c1,2019-08-11 23:00:00 UTC,2019-08-26 22:59:59 UTC,2019-08-19 14:43:16.027 UTC,400.0,ca123ebe-4e56-4024-a330-444e059b4354,GBP,,5f3a5ece88e3cf71c3424b76369f2b35180591ca95923e868df634df382f5b5a,,
584667,2019-08-21,2019-08-21 16:55:45.125 UTC,0f8b48d02b4a93003bb3f407b991ca10ec68eea0_15,click,rubicon,site,PREBID_FR_OMM_MOB,,FRA,False,,1,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,,-2.468204595299217e+18,,,,,,79e8fce0-e8f5-4a2b-9cdc-25c47d26efd1,fullscreen,300*250,85ee5b59-e284-4b87-aeab-5a6395542878,2019-08-20 22:00:00 UTC,2019-08-27 21:59:59 UTC,2019-08-23 09:40:32.954 UTC,,adddc316-c6c4-4a49-86b7-3d18510fd6cf,USD,,,,
584939,2019-08-18,2019-08-18 10:26:56.949 UTC,0f968485-c5a4-41f5-a98d-84f5b5146884,click,mopub,app,LOVOO Android,Henstedt-Ulzburg,DEU,False,,4,,Android,,,Samsung Galaxy J5,Samsung,False,0.0,0.0,,,,-6.406934583540426e+17,-8.9111726562174e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,367bc321-6a36-4f53-838d-1d34f8135ef6,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:25:46.711 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
585637,2019-08-18,2019-08-18 18:02:36.209 UTC,0fb5caac-4a84-460f-b601-21951718ca3d,click,mopub,app,LPM ENTERTAINMENT ANDROID 0301_Public,Lyon,FRA,False,,4,,Android,,,sm-j610fn,Samsung,False,0.0,0.0,,,,-3.161153082957389e+18,-4.857543601825392e+18,,,,,,e6d3383e-187c-47e6-8863-63ff4d6e139b,banner,320*480,03a80d16-205a-41f8-9577-c7f447107054,2019-07-18 22:00:00 UTC,2019-10-23 21:59:59 UTC,2019-09-30 09:45:01.813 UTC,,4ce93092-eebc-4994-b343-c44c49515ea0,USD,,,,
585638,2019-08-18,2019-08-18 18:02:37.295 UTC,0fb5caac-4a84-460f-b601-21951718ca3d,click,mopub,app,LPM ENTERTAINMENT ANDROID 0301_Public,Lyon,FRA,False,,4,,Android,,,sm-j610fn,Samsung,False,0.0,0.0,,,,-3.161153082957389e+18,-4.857543601825392e+18,,,,,,e6d3383e-187c-47e6-8863-63ff4d6e139b,banner,320*480,03a80d16-205a-41f8-9577-c7f447107054,2019-07-18 22:00:00 UTC,2019-10-23 21:59:59 UTC,2019-09-30 09:45:01.813 UTC,,4ce93092-eebc-4994-b343-c44c49515ea0,USD,,,,
585639,2019-08-18,2019-08-18 18:02:36.317 UTC,0fb5caac-4a84-460f-b601-21951718ca3d,click,mopub,app,LPM ENTERTAINMENT ANDROID 0301_Public,Lyon,FRA,False,,4,,Android,,,sm-j610fn,Samsung,False,0.0,0.0,,,,-3.161153082957389e+18,-4.857543601825392e+18,,,,,,e6d3383e-187c-47e6-8863-63ff4d6e139b,banner,320*480,03a80d16-205a-41f8-9577-c7f447107054,2019-07-18 22:00:00 UTC,2019-10-23 21:59:59 UTC,2019-09-30 09:45:01.813 UTC,,4ce93092-eebc-4994-b343-c44c49515ea0,USD,,,,
585640,2019-08-18,2019-08-18 18:02:36.786 UTC,0fb5caac-4a84-460f-b601-21951718ca3d,click,mopub,app,LPM ENTERTAINMENT ANDROID 0301_Public,Lyon,FRA,False,,4,,Android,,,sm-j610fn,Samsung,False,0.0,0.0,,,,-3.161153082957389e+18,-4.857543601825392e+18,,,,,,e6d3383e-187c-47e6-8863-63ff4d6e139b,banner,320*480,03a80d16-205a-41f8-9577-c7f447107054,2019-07-18 22:00:00 UTC,2019-10-23 21:59:59 UTC,2019-09-30 09:45:01.813 UTC,,4ce93092-eebc-4994-b343-c44c49515ea0,USD,,,,
585642,2019-08-18,2019-08-18 18:02:38.037 UTC,0fb5caac-4a84-460f-b601-21951718ca3d,click,mopub,app,LPM ENTERTAINMENT ANDROID 0301_Public,Lyon,FRA,False,,4,,Android,,,sm-j610fn,Samsung,False,0.0,0.0,,,,-3.161153082957389e+18,-4.857543601825392e+18,,,,,,e6d3383e-187c-47e6-8863-63ff4d6e139b,banner,320*480,03a80d16-205a-41f8-9577-c7f447107054,2019-07-18 22:00:00 UTC,2019-10-23 21:59:59 UTC,2019-09-30 09:45:01.813 UTC,,4ce93092-eebc-4994-b343-c44c49515ea0,USD,,,,
586896,2019-08-20,2019-08-20 10:14:00.014 UTC,0ff20c203a80a217d39dc01ccb518896a820a626_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Samsung Galaxy J5,Samsung,False,0.0,0.0,,,,-6.23434338628173e+18,-3.95166269120787e+18,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,21d337da-4ef0-4989-89c1-a1db70ca0e30,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.332 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
587614,2019-08-18,2019-08-18 17:03:21.123 UTC,100ce852c1da11e987fd1a8a1b120003,click,spotx,site,www.thairath.co.th,Bangkok,THA,False,,4,,Android,,,Xiaomi Redmi 5,xiaomi,False,0.0,0.0,,,,,-4.272731385724335e+18,,,,,,5dbdc799-46d0-4f47-82a9-f58dd08ebc94,vast,,49a7cad5-17bb-4fd6-9747-792e2ab0ad7f,2019-07-28 22:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-12 08:35:27.469 UTC,,3ab0ad73-a6c3-4396-96e1-8b5203069520,EUR,17.0,,b17b7e22532b4927f7cd4db1adbb1f402c461975cd121a57b3fb7ed4155e5c53,
588940,2019-08-19,2019-08-19 03:29:51.966 UTC,1040601e4bc241b98488db7e787eca20,click,nexage,app,Solitaire Classic1 iOS,DERBY,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-6.806693534803994e+18,3.6024123583122913e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,a83a1dc4-fe52-434c-9ca1-086da4bd3043,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:22:32.555 UTC,,99e7a786-c217-416d-9747-2445865dfdc0,USD,,348a6e892f7ad027c7e0e1f5d66d40886b23f2b72c98fb1e3883e64704d217cb,,
589483,2019-08-16,2019-08-16 22:40:54.268 UTC,10563ae470d34c3f875a1098b3604447,click,nexage,app,Solitaire - iOS,NEATH,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,4.057151459701119e+18,-8.069275672229808e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,1e176a67-3c72-444d-aba5-e5e265e342d9,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-07-19 14:48:16.381 UTC,,bffd14a3-0cc0-40b3-8445-c079969c35f4,USD,,f6663ca0ac671bb2a58df2a0709f253c354e5cd80237854eadc4f9ef5d218462,,
589726,2019-08-21,2019-08-21 21:04:52.979 UTC,105eb689-e551-40ce-9fab-a5a42971c2f1,click,mopub,app,Tagged iOS,Sharjah,ARE,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,2.818371795649264e+18,-7.235721961597807e+18,,,,,,f1200bba-8283-40f0-be49-5cd77a745511,javascript,300*250,91be1942-3ce6-487c-807a-805698b3fcd3,2019-08-20 21:00:00 UTC,2019-08-31 20:59:59 UTC,2019-08-21 19:15:36.346 UTC,,91008f60-9efc-44bf-9267-259d1da4aaa0,USD,,,,
591256,2019-08-19,2019-08-19 17:15:52.698 UTC,109d2970eef69a2d32cfb2462621a35ce8d362a7_67,click,rubicon,app,Bowmasters,,DEU,False,,4,,Android,,,Samsung Galaxy S8,Samsung,False,0.0,0.0,,,,7.664139102084323e+18,-4.168346676112158e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,367bc321-6a36-4f53-838d-1d34f8135ef6,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:25:46.711 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
591277,2019-08-19,2019-08-19 15:15:03.876 UTC,109f040313eb2cbb552d0661e209177e01142822_67,click,rubicon,app,Solitaire!,,DEU,False,,4,,Android,,,Huawei Y7 Prime,Huawei,False,0.0,0.0,,,,4.5418139524720993e+18,5.864572995488417e+18,,,,,,d4a8f738-3ee2-48ca-9605-de23236cce5f,mraid2,320*480,b2d470e1-8784-4873-a7f0-ebbebd7945d4,2019-07-31 22:00:00 UTC,2019-08-30 21:59:59 UTC,2019-08-01 12:13:54.494 UTC,815.0,a35bf1da-6e87-4e08-9389-e6c4aa8a5f8b,USD,,a3fb8a4dfff4bea4edd4c2f7cf48731923c0537b3305648d472b343e9719ae82,,
591685,2019-08-22,2019-08-22 17:54:19.777 UTC,10b5327d93210244334d378989274004a5c82239_67,click,rubicon,app,Upday - Exchange Bidding,,DEU,False,,4,,Android,,,Samsung Galaxy A3,Samsung,False,0.0,0.0,,,,-9.176969263660528e+18,-4.2716569070162314e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,mraid2,320*480,969aaae5-9222-49fe-a0e4-4ada25153875,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:20:39.65 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
592781,2019-08-18,2019-08-18 06:08:37.09 UTC,10e19518-6b01-4406-b36f-6d5e4514666b,click,mopub,app,Imgur_iOS,Oxford,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,4.315139261599619e+18,-2.1822370297421123e+18,,,,,,224ae978-82b5-4aae-8533-7559e20085f1,mraid2,300*250,47f453ec-eaea-43c0-b6cc-5085cb49c3ea,2019-08-01 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-09 15:43:49.402 UTC,,cdb4583e-dc91-4dc4-b076-a67f4a60ab9e,USD,,,,
593667,2019-08-17,2019-08-17 22:49:12.774 UTC,1105350784301560093,click,appnexus,site,societe.com,Colombes,FRA,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,8.372578765469619e+18,,,,,,93e6d207-83ca-4353-b336-1c32a5b5cda1,html,320*100,2923eebf-1399-47f3-b13f-591da38b7c72,2019-03-31 22:00:00 UTC,2019-12-31 22:59:59 UTC,2019-04-04 14:27:10.559 UTC,,78eae36b-e9f9-49ab-a3bb-6f308422962d,EUR,,,,
593684,2019-08-16,2019-08-16 08:02:01.4 UTC,11057ad7a1e14dbcbf38cbf492e47c63,click,nexage,app,Solitaire - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,9.652531972212019e+17,1.6480108085415962e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,4df99267-6b6a-44a6-8ef3-f117ae53789a,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:26:20.174 UTC,,a7cbc1f9-7cf6-4e77-a2ad-864be1675bb1,USD,,fdfaff18151ed26c757be7928cd90fca4ee0bd2768fc72241bfab91251d8408f,,
594017,2019-08-16,2019-08-16 12:43:04.838 UTC,111346ed0bfd85fdedd296725913e537d6b8905c_67,click,rubicon,app,Shpock,,DEU,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,3.3721104360086385e+18,3.468283516037302e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,mraid2,320*480,969aaae5-9222-49fe-a0e4-4ada25153875,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:20:39.65 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
594024,2019-08-19,2019-08-19 19:13:10.578 UTC,1113e76d-6673-4ea4-82c5-bd0acff259cd,click,mopub,app,Paint by Numbers: New Coloring Pictures Book Free,Linz,AUT,False,,4,,Android,,,Samsung Galaxy S7,Samsung,False,0.0,0.0,,,,-4.763931497479775e+18,-1.0585551118973074e+18,,,,,,a893442f-8d12-4287-b38e-c5db3a370c0a,mraid1,320*480,b004cbf7-b0ee-48a8-b988-f8bf0992718c,2019-08-05 08:29:00 UTC,2019-09-05 21:59:59 UTC,2019-08-29 08:41:38.83 UTC,200.0,d3ab6d10-be75-480b-8f2b-b7cd2af52204,EUR,,1db7d940ec12f577ee6388527a1e7dbf54f892ea2174d365d20bdfba4725954d,,
594625,2019-08-17,2019-08-17 15:06:48.839 UTC,11251d02-7d37-429d-a346-0f13bc7aff64,click,mopub,app,LOVOO  iOS,Kapellen,BEL,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,7.71900597024151e+18,-8.584524235031601e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,320*50,a9486eb6-9371-43c5-8330-934c9a984238,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-07-26 12:39:53.254 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
595013,2019-08-19,2019-08-19 12:52:12.538 UTC,1130189ac28011e9958b175bad840006,click,spotx,site,www.leparisien.fr,Alixan,FRA,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,5.480721427260021e+18,,,,,,79bdd1f0-c5e3-4268-b831-2538507946bc,vast,,24e91e93-27f6-4b64-ae20-49fd5c9482ef,2019-07-18 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-12 09:24:05.684 UTC,,d0884e3e-75b0-4f9a-b87f-d2a3f95336af,USD,,,,
595432,2019-08-15,2019-08-15 11:02:01.694 UTC,113e779de66ab8e079a75247cf70cefb09f6e317_67,click,rubicon,app,Fashion Hairstyles Pic Editor Pro,,BEL,False,,4,,Android,,,sm-j810f,Samsung,False,0.0,0.0,,,,-7.908997449653031e+18,-8.863443630663509e+18,,,,,,e4093356-f2d4-48c3-adf9-8db26d8adf68,gpstore,320*480,3a0c35cb-139f-4f06-934e-360e9416eca7,2019-07-12 00:00:00 UTC,2019-08-31 23:59:59 UTC,2019-08-28 17:08:20.138 UTC,,595d8c3f-4046-4025-a739-5e99eef10874,USD,,76b163b1c87e3ee9f93d17d37f70015114f150b787ea45c853956281707003e0,,
596004,2019-08-17,2019-08-17 04:50:17.439 UTC,1154dc57dfce4e1d86d2f2a6fd3c3e2c,click,nexage,app,NOAA Weather Radar_BUL_iOS_749133753,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-5.84018395832935e+18,9.147411608650966e+18,,,,,,240113a1-c357-4d0f-b59e-da3a3bcbb2db,mraid2,320*50,0c927595-44b9-48c6-81ae-d504b68b5151,2019-08-07 00:00:00 UTC,2019-08-31 23:59:59 UTC,2019-08-15 10:40:22.18 UTC,2000.0,45825fe0-9ef3-45cb-87fa-58a663d7ce70,GBP,,72c104385001add18a145a5cae24bb2733890a5fe80c37fa807676f349c8f95c,,
596126,2019-08-20,2019-08-20 20:11:11.456 UTC,11599b1f67c3447ab3117c2a22044d0e,click,nexage,app,Solitaire - iOS,LUTON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,7.877566916068731e+18,1.5024619307748495e+18,,,,,,c3554af7-b574-4e6c-9b9c-ed414e67b033,adspot,320*480,4ec45c1a-0d82-496a-bb94-4e9a3676714f,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-13 10:38:53.597 UTC,,1d4909dd-3ffa-4a8b-995d-ebd2d8bb1631,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
596764,2019-08-19,2019-08-19 18:07:07.731 UTC,11746982-bc69-486f-8ab2-a16a0ae2c1b5,click,mopub,app,Clean Road (Android),Shrewsbury,GBR,False,,4,,Android,,,Samsung Galaxy Tab 4,Samsung,False,0.0,0.0,,,,-8.84181594792556e+18,-1.5786312799393224e+18,,,,,,81c6ecaa-57a9-4a9a-bde5-8ea582f741b8,banner,320*50,0e265510-b4cd-4ab8-b646-6e5af0af2572,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-12 08:34:47.488 UTC,,44cd261a-fb38-4868-9b84-c07b152563e0,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
597863,2019-08-21,2019-08-21 03:40:10.892 UTC,11a68bca-9a0c-4d4a-9fb6-a86c937daa3f,click,mopub,app,Tubidy.fm,Etterbeek,BEL,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,7.65484607512003e+17,-1.7499404018082598e+18,,,,,,cc3a9ecd-c0a6-48cd-ae2a-046690f2f9d3,html,320*480,6a492c71-33e7-45cc-8383-a5f4b3c0fa60,2019-06-03 22:00:00 UTC,2019-09-01 21:59:59 UTC,2019-06-04 13:02:34.201 UTC,,88e2a756-f029-4b63-bd26-025ca1351a61,EUR,,3b8a9790ddb66267daac13b1c958c7dbff29c0b043374385cab31399ef8a9ed8,,
597864,2019-08-21,2019-08-21 03:40:06.023 UTC,11a68bca-9a0c-4d4a-9fb6-a86c937daa3f,click,mopub,app,Tubidy.fm,Etterbeek,BEL,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,7.65484607512003e+17,-1.7499404018082598e+18,,,,,,cc3a9ecd-c0a6-48cd-ae2a-046690f2f9d3,html,320*480,6a492c71-33e7-45cc-8383-a5f4b3c0fa60,2019-06-03 22:00:00 UTC,2019-09-01 21:59:59 UTC,2019-06-04 13:02:34.201 UTC,,88e2a756-f029-4b63-bd26-025ca1351a61,EUR,,3b8a9790ddb66267daac13b1c958c7dbff29c0b043374385cab31399ef8a9ed8,,
597865,2019-08-21,2019-08-21 03:40:01.314 UTC,11a68bca-9a0c-4d4a-9fb6-a86c937daa3f,click,mopub,app,Tubidy.fm,Etterbeek,BEL,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,7.65484607512003e+17,-1.7499404018082598e+18,,,,,,cc3a9ecd-c0a6-48cd-ae2a-046690f2f9d3,html,320*480,6a492c71-33e7-45cc-8383-a5f4b3c0fa60,2019-06-03 22:00:00 UTC,2019-09-01 21:59:59 UTC,2019-06-04 13:02:34.201 UTC,,88e2a756-f029-4b63-bd26-025ca1351a61,EUR,,3b8a9790ddb66267daac13b1c958c7dbff29c0b043374385cab31399ef8a9ed8,,
598044,2019-08-20,2019-08-20 09:31:15.27 UTC,11aee0be3e394ab879ca52c0b3664c424a0de64f_43,click,rubicon,app,MailOnline - iOS Match Buy,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-3.228097177759455e+18,-8.217949891679283e+18,,,,,,e0d5da8d-27a5-484b-b343-5cd6a059518e,banner,320*50,b9efe6d4-7863-4e7f-8ad6-02a9b237f4b3,2019-08-15 00:00:00 UTC,2019-08-28 23:59:59 UTC,2019-08-16 09:08:32.548 UTC,234.0,c180bbbd-f9b3-4d20-b76f-79fa309b105e,GBP,,4c5449effc93002fdb07b0753c617d9a86769d2e2931c0f8d91be19a0db92980,,
598047,2019-08-20,2019-08-20 09:32:55.515 UTC,11aee0be3e394ab879ca52c0b3664c424a0de64f_43,click,rubicon,app,MailOnline - iOS Match Buy,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-3.228097177759455e+18,-8.165009590448041e+17,,,,,,e0d5da8d-27a5-484b-b343-5cd6a059518e,banner,320*50,b9efe6d4-7863-4e7f-8ad6-02a9b237f4b3,2019-08-15 00:00:00 UTC,2019-08-28 23:59:59 UTC,2019-08-16 09:08:32.548 UTC,234.0,c180bbbd-f9b3-4d20-b76f-79fa309b105e,GBP,,4c5449effc93002fdb07b0753c617d9a86769d2e2931c0f8d91be19a0db92980,,
598055,2019-08-20,2019-08-20 09:36:26.839 UTC,11aee0be3e394ab879ca52c0b3664c424a0de64f_43,click,rubicon,app,MailOnline - iOS Match Buy,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-3.228097177759455e+18,-8.233125903282616e+18,,,,,,e0d5da8d-27a5-484b-b343-5cd6a059518e,banner,320*50,b9efe6d4-7863-4e7f-8ad6-02a9b237f4b3,2019-08-15 00:00:00 UTC,2019-08-28 23:59:59 UTC,2019-08-16 09:08:32.548 UTC,234.0,c180bbbd-f9b3-4d20-b76f-79fa309b105e,GBP,,4c5449effc93002fdb07b0753c617d9a86769d2e2931c0f8d91be19a0db92980,,
598057,2019-08-20,2019-08-20 09:31:50.388 UTC,11aee0be3e394ab879ca52c0b3664c424a0de64f_43,click,rubicon,app,MailOnline - iOS Match Buy,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-3.228097177759455e+18,1.757426967156179e+18,,,,,,e0d5da8d-27a5-484b-b343-5cd6a059518e,banner,320*50,b9efe6d4-7863-4e7f-8ad6-02a9b237f4b3,2019-08-15 00:00:00 UTC,2019-08-28 23:59:59 UTC,2019-08-16 09:08:32.548 UTC,234.0,c180bbbd-f9b3-4d20-b76f-79fa309b105e,GBP,,4c5449effc93002fdb07b0753c617d9a86769d2e2931c0f8d91be19a0db92980,,
598884,2019-08-16,2019-08-16 12:45:28.417 UTC,11d01a6f-cf87-4773-a267-55181ae52b7e,click,mopub,app,Paint by Numbers: New Coloring Pictures Book Free,Le Havre,FRA,False,,4,,Android,,,asus_x00lda,Asus,False,0.0,0.0,,,,5.151771037322204e+17,5.312198319684692e+18,,,,,,51f37fc2-cd20-4807-928f-f90a08f3c2a8,mraid2,320*480,698ab077-3c7d-409a-80ee-442fd6f444a5,2019-08-14 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-08-16 12:22:17.205 UTC,,3b0f39a4-c7c0-429b-bc3c-e4bad7f8aef6,EUR,,0575dbc1cfaca7d1102b6eef3a9cdaf75888235ef95fc7e3db8f18b8fbc39f60,,
599656,2019-08-20,2019-08-20 10:59:29.796 UTC,11ed53b8420c4bcb9b51329e8f33ab88,click,nexage,app,Freecell - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,6.18169513067279e+17,-6.197504191241811e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,4df99267-6b6a-44a6-8ef3-f117ae53789a,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:26:20.174 UTC,,a7cbc1f9-7cf6-4e77-a2ad-864be1675bb1,USD,,fdfaff18151ed26c757be7928cd90fca4ee0bd2768fc72241bfab91251d8408f,,
601356,2019-08-16,2019-08-16 09:39:45.406 UTC,122fcf693930edb899468d06c68c51fdc76ba95a_67,click,rubicon,app,FreeCell Solitaire,,DEU,False,,4,,Android,,,Google Nexus 7,Google,False,0.0,0.0,,,,-7.51428579950065e+18,-1.1782407487652285e+18,,,,,,1b58554e-50fa-4323-842a-9766d3ea6cf2,javascript,320*480,3a50c3a3-bf23-4e92-868d-3e1fca9da2fe,2019-06-25 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-16 13:16:36.225 UTC,350.0,82c8ac42-45a8-4d78-9ef5-e46914e88b1f,EUR,,,,
